RelativeTime(sec)	ID1-Accerlation-X(G)	ID1-Accerlation-Y(G)	ID1-Accerlation-Z(G)	ID2-Accerlation-X(G)	ID2-Accerlation-Y(G)	ID2-Accerlation-Z(G)	ID3-Accerlation-X(G)	ID3-Accerlation-Y(G)	ID3-Accerlation-Z(G)	Pressure-1(bar)	Pressure-2(bar)	Pressure-3(bar)	Pressure-4(bar)	Pressure-5(bar)	Pressure-6(bar)	Pressure-7(bar)	Pressure-8(bar)	
0.882	0.000	0.000	0.000	0.980	-0.055	0.198	-0.011	-0.010	0.994	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.887	0.000	0.000	0.000	0.977	-0.053	0.200	-0.012	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.891	0.000	0.000	0.000	0.977	-0.055	0.204	-0.011	-0.008	1.005	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.897	0.000	0.000	0.000	0.980	-0.056	0.206	-0.010	-0.006	1.002	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.902	0.000	0.000	0.000	0.977	-0.055	0.198	-0.011	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.906	0.000	0.000	0.000	0.975	-0.057	0.198	-0.014	-0.009	1.002	0.092	0.000	0.000	0.000	0.000	96.638	3.939	0.000	
0.912	0.000	0.000	0.000	0.977	-0.054	0.203	-0.010	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.916	0.000	0.000	0.000	0.973	-0.056	0.196	-0.009	-0.008	1.006	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.921	0.000	0.000	0.000	0.975	-0.053	0.205	-0.008	-0.005	1.005	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.927	0.000	0.000	0.000	0.979	-0.055	0.201	-0.010	-0.004	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.932	0.000	0.000	0.000	0.978	-0.056	0.200	-0.009	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.936	0.000	0.000	0.000	0.978	-0.055	0.203	-0.010	-0.006	1.003	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.941	0.000	0.000	0.000	0.974	-0.055	0.201	-0.012	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.946	0.000	0.000	0.000	0.975	-0.056	0.198	-0.015	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.951	0.000	0.000	0.000	0.976	-0.057	0.205	-0.010	-0.005	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.956	0.000	0.000	0.000	0.975	-0.057	0.205	-0.012	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.961	0.000	0.000	0.000	0.975	-0.054	0.205	-0.010	-0.009	1.005	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.967	0.000	0.000	0.000	0.974	-0.056	0.207	-0.010	-0.008	1.004	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.971	0.000	0.000	0.000	0.973	-0.057	0.210	-0.008	-0.005	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.977	0.000	0.000	0.000	0.975	-0.058	0.202	-0.012	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.981	0.000	0.000	0.000	0.977	-0.054	0.205	-0.010	-0.008	0.996	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.987	0.000	0.000	0.000	0.973	-0.053	0.206	-0.009	-0.002	1.001	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.991	0.000	0.000	0.000	0.978	-0.051	0.205	-0.010	-0.006	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
0.997	0.000	0.000	0.000	0.975	-0.054	0.202	-0.009	-0.009	0.999	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
1.002	0.000	0.000	0.000	0.975	-0.058	0.199	-0.007	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
1.006	0.000	0.000	0.000	0.975	-0.057	0.201	-0.012	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	96.730	3.939	0.000	
1.012	0.000	0.000	0.000	0.978	-0.053	0.203	-0.010	-0.008	0.996	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.017	0.000	0.000	0.000	0.976	-0.058	0.201	-0.013	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.022	0.000	0.000	0.000	0.977	-0.056	0.203	-0.011	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.026	0.000	0.000	0.000	0.978	-0.056	0.203	-0.011	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.032	0.000	0.000	0.000	0.975	-0.053	0.204	-0.011	-0.006	1.003	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.036	0.000	0.000	0.000	0.979	-0.051	0.203	-0.012	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.042	0.000	0.000	0.000	0.978	-0.053	0.203	-0.008	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.046	0.000	0.000	0.000	0.976	-0.055	0.205	-0.010	-0.007	0.994	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.052	0.000	0.000	0.000	0.980	-0.054	0.202	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.056	0.000	0.000	0.000	0.975	-0.055	0.203	-0.013	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.061	0.000	0.000	0.000	0.978	-0.053	0.200	-0.009	-0.003	0.996	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.066	0.000	0.000	0.000	0.974	-0.057	0.197	-0.008	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.071	0.000	0.000	0.000	0.976	-0.056	0.199	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.076	0.000	0.000	0.000	0.977	-0.056	0.202	-0.012	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.082	0.000	0.000	0.000	0.981	-0.056	0.201	-0.009	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.087	0.000	0.000	0.000	0.977	-0.056	0.201	-0.010	-0.008	1.002	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.091	0.000	0.000	0.000	0.976	-0.055	0.202	-0.010	-0.007	1.006	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.096	0.000	0.000	0.000	0.978	-0.056	0.209	-0.008	-0.006	1.004	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.101	0.000	0.000	0.000	0.974	-0.058	0.207	-0.010	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.107	0.000	0.000	0.000	0.977	-0.055	0.213	-0.008	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	97.096	3.939	0.000	
1.111	0.000	0.000	0.000	0.979	-0.055	0.200	-0.010	-0.006	0.995	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.117	0.000	0.000	0.000	0.979	-0.056	0.206	-0.009	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.121	0.000	0.000	0.000	0.978	-0.055	0.203	-0.007	-0.003	0.995	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.126	0.000	0.000	0.000	0.976	-0.059	0.202	-0.007	-0.010	0.996	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.131	0.000	0.000	0.000	0.977	-0.056	0.206	-0.012	-0.010	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.137	0.000	0.000	0.000	0.979	-0.058	0.206	-0.011	0.000	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.141	0.000	0.000	0.000	0.977	-0.055	0.200	-0.012	-0.008	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.147	0.000	0.000	0.000	0.978	-0.055	0.203	-0.011	-0.005	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.152	0.000	0.000	0.000	0.975	-0.056	0.205	-0.012	-0.004	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.157	0.000	0.000	0.000	0.977	-0.057	0.197	-0.009	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.162	0.000	0.000	0.000	0.976	-0.052	0.207	-0.008	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.167	0.000	0.000	0.000	0.977	-0.057	0.203	-0.009	-0.003	0.997	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.171	0.000	0.000	0.000	0.979	-0.057	0.203	-0.010	-0.005	1.004	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.177	0.000	0.000	0.000	0.975	-0.054	0.200	-0.013	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.181	0.000	0.000	0.000	0.978	-0.053	0.193	-0.011	-0.008	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.186	0.000	0.000	0.000	0.977	-0.054	0.200	-0.008	-0.007	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.191	0.000	0.000	0.000	0.978	-0.057	0.202	-0.009	-0.008	1.003	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.196	0.000	0.000	0.000	0.978	-0.055	0.201	-0.011	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.202	0.000	0.000	0.000	0.979	-0.055	0.196	-0.010	-0.002	1.002	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.207	0.000	0.000	0.000	0.981	-0.054	0.200	-0.009	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.211	0.000	0.000	0.000	0.976	-0.051	0.198	-0.010	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.216	0.000	0.000	0.000	0.978	-0.058	0.203	-0.013	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.221	0.000	0.000	0.000	0.974	-0.054	0.201	-0.011	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.226	0.000	0.000	0.000	0.975	-0.053	0.208	-0.013	-0.005	0.997	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.231	0.000	0.000	0.000	0.978	-0.056	0.203	-0.013	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.237	0.000	0.000	0.000	0.973	-0.055	0.202	-0.012	-0.007	1.002	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.241	0.000	0.000	0.000	0.978	-0.055	0.199	-0.013	-0.004	1.004	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.247	0.000	0.000	0.000	0.980	-0.055	0.197	-0.009	-0.002	1.006	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.251	0.000	0.000	0.000	0.977	-0.053	0.207	-0.012	-0.005	1.000	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.256	0.000	0.000	0.000	0.978	-0.053	0.203	-0.008	-0.006	0.999	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.261	0.000	0.000	0.000	0.977	-0.054	0.197	-0.013	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.266	0.000	0.000	0.000	0.981	-0.056	0.204	-0.009	-0.006	0.993	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.272	0.000	0.000	0.000	0.980	-0.056	0.211	-0.009	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.276	0.000	0.000	0.000	0.979	-0.056	0.196	-0.011	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.281	0.000	0.000	0.000	0.978	-0.056	0.200	-0.011	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.286	0.000	0.000	0.000	0.975	-0.053	0.199	-0.014	-0.008	0.992	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.291	0.000	0.000	0.000	0.980	-0.052	0.202	-0.010	-0.003	1.001	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.297	0.000	0.000	0.000	0.981	-0.056	0.203	-0.012	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.301	0.000	0.000	0.000	0.976	-0.056	0.200	-0.009	-0.004	0.994	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.307	0.000	0.000	0.000	0.974	-0.055	0.201	-0.010	-0.006	1.005	0.092	0.000	0.000	0.000	0.000	96.913	3.939	0.000	
1.311	0.000	0.000	0.000	0.978	-0.058	0.199	-0.008	-0.004	1.000	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.317	0.000	0.000	0.000	0.979	-0.052	0.199	-0.010	-0.004	0.999	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.321	0.000	0.000	0.000	0.979	-0.056	0.207	-0.011	-0.006	1.001	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.327	0.000	0.000	0.000	0.977	-0.056	0.201	-0.011	-0.003	0.998	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.331	0.000	0.000	0.000	0.978	-0.053	0.198	-0.012	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.336	0.000	0.000	0.000	0.979	-0.054	0.199	-0.009	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.341	0.000	0.000	0.000	0.979	-0.058	0.205	-0.013	-0.002	1.002	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.347	0.000	0.000	0.000	0.979	-0.060	0.205	-0.008	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.352	0.000	0.000	0.000	0.980	-0.053	0.204	-0.011	-0.006	0.997	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.356	0.000	0.000	0.000	0.974	-0.053	0.204	-0.009	-0.009	0.999	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.361	0.000	0.000	0.000	0.979	-0.058	0.201	-0.007	-0.002	0.998	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.366	0.000	0.000	0.000	0.980	-0.055	0.204	-0.011	-0.007	0.998	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.371	0.000	0.000	0.000	0.978	-0.057	0.201	-0.013	-0.005	0.998	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.376	0.000	0.000	0.000	0.978	-0.054	0.201	-0.010	-0.003	1.003	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.381	0.000	0.000	0.000	0.979	-0.053	0.202	-0.006	-0.005	0.996	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.386	0.000	0.000	0.000	0.978	-0.052	0.201	-0.010	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.392	0.000	0.000	0.000	0.975	-0.055	0.207	-0.014	-0.007	1.004	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.396	0.000	0.000	0.000	0.979	-0.052	0.208	-0.010	-0.004	0.996	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.402	0.000	0.000	0.000	0.980	-0.057	0.203	-0.012	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.406	0.000	0.000	0.000	0.981	-0.054	0.203	-0.010	-0.010	0.999	0.092	0.000	0.000	0.000	0.000	96.913	4.122	0.000	
1.412	0.000	0.000	0.000	0.979	-0.056	0.202	-0.012	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.416	0.000	0.000	0.000	0.975	-0.054	0.206	-0.010	-0.007	1.005	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.422	0.000	0.000	0.000	0.981	-0.055	0.207	-0.013	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.426	0.000	0.000	0.000	0.977	-0.054	0.201	-0.010	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.432	0.000	0.000	0.000	0.978	-0.054	0.204	-0.008	-0.007	1.005	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.437	0.000	0.000	0.000	0.980	-0.056	0.202	-0.010	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.441	0.000	0.000	0.000	0.981	-0.054	0.201	-0.012	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.447	0.000	0.000	0.000	0.977	-0.056	0.203	-0.011	-0.004	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.451	0.000	0.000	0.000	0.976	-0.053	0.203	-0.009	-0.008	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.457	0.000	0.000	0.000	0.976	-0.051	0.202	-0.013	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.461	0.000	0.000	0.000	0.976	-0.054	0.205	-0.010	-0.007	1.002	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.467	0.000	0.000	0.000	0.976	-0.053	0.207	-0.012	-0.008	1.000	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.471	0.000	0.000	0.000	0.975	-0.056	0.205	-0.012	-0.007	1.003	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.477	0.000	0.000	0.000	0.980	-0.054	0.201	-0.010	-0.010	1.001	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.481	0.000	0.000	0.000	0.979	-0.054	0.198	-0.009	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.487	0.000	0.000	0.000	0.976	-0.057	0.201	-0.012	-0.004	0.999	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.491	0.000	0.000	0.000	0.980	-0.055	0.203	-0.010	-0.007	0.995	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.496	0.000	0.000	0.000	0.978	-0.057	0.200	-0.013	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.502	0.000	0.000	0.000	0.982	-0.057	0.204	-0.010	-0.009	0.998	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.506	0.000	0.000	0.000	0.975	-0.054	0.204	-0.008	-0.006	0.995	0.000	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.512	0.000	0.000	0.000	0.977	-0.055	0.201	-0.010	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.516	0.000	0.000	0.000	0.977	-0.057	0.204	-0.009	-0.007	0.996	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.522	0.000	0.000	0.000	0.974	-0.058	0.207	-0.011	-0.007	0.999	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.527	0.000	0.000	0.000	0.978	-0.055	0.202	-0.011	-0.006	0.996	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.531	0.000	0.000	0.000	0.977	-0.056	0.205	-0.009	-0.006	1.000	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.536	0.000	0.000	0.000	0.976	-0.055	0.199	-0.008	-0.007	0.993	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.542	0.000	0.000	0.000	0.978	-0.052	0.210	-0.010	-0.006	0.998	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.546	0.000	0.000	0.000	0.976	-0.055	0.209	-0.010	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.552	0.000	0.000	0.000	0.975	-0.049	0.201	-0.011	-0.007	0.997	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.556	0.000	0.000	0.000	0.979	-0.054	0.206	-0.009	-0.005	1.005	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.562	0.000	0.000	0.000	0.979	-0.054	0.202	-0.010	-0.009	0.997	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.567	0.000	0.000	0.000	0.975	-0.054	0.204	-0.010	-0.007	1.001	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.571	0.000	0.000	0.000	0.976	-0.057	0.199	-0.011	-0.005	1.007	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.576	0.000	0.000	0.000	0.977	-0.057	0.202	-0.013	-0.004	1.006	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.582	0.000	0.000	0.000	0.977	-0.055	0.206	-0.011	-0.006	1.004	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.586	0.000	0.000	0.000	0.978	-0.056	0.205	-0.008	-0.006	1.006	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.592	0.000	0.000	0.000	0.976	-0.053	0.200	-0.010	-0.004	1.001	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.596	0.000	0.000	0.000	0.978	-0.054	0.206	-0.009	-0.004	0.997	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.602	0.000	0.000	0.000	0.978	-0.054	0.203	-0.008	-0.005	1.002	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.606	0.000	0.000	0.000	0.978	-0.056	0.200	-0.008	-0.003	1.000	0.092	0.000	0.000	0.000	0.000	96.821	4.030	0.000	
1.611	0.000	0.000	0.000	0.974	-0.052	0.204	-0.010	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.616	0.000	0.000	0.000	0.978	-0.056	0.204	-0.008	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.621	0.000	0.000	0.000	0.977	-0.053	0.204	-0.013	-0.002	0.999	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.626	0.000	0.000	0.000	0.978	-0.053	0.201	-0.012	-0.006	0.998	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.632	0.000	0.000	0.000	0.976	-0.051	0.206	-0.007	-0.007	1.001	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.636	0.000	0.000	0.000	0.979	-0.060	0.204	-0.010	-0.006	0.993	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.641	0.000	0.000	0.000	0.975	-0.055	0.198	-0.008	-0.003	0.996	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.647	0.000	0.000	0.000	0.977	-0.053	0.206	-0.010	-0.004	0.997	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.651	0.000	0.000	0.000	0.975	-0.058	0.205	-0.010	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.657	0.000	0.000	0.000	0.976	-0.057	0.205	-0.009	-0.005	1.004	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.661	0.000	0.000	0.000	0.979	-0.056	0.198	-0.010	-0.003	1.001	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.667	0.000	0.000	0.000	0.979	-0.052	0.201	-0.009	-0.011	1.004	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.671	0.000	0.000	0.000	0.979	-0.059	0.198	-0.011	-0.008	1.002	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.677	0.000	0.000	0.000	0.979	-0.054	0.207	-0.008	-0.003	0.999	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.681	0.000	0.000	0.000	0.973	-0.057	0.200	-0.011	-0.009	1.002	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.687	0.000	0.000	0.000	0.976	-0.053	0.196	-0.011	-0.005	0.996	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.691	0.000	0.000	0.000	0.979	-0.053	0.205	-0.011	-0.010	1.000	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.697	0.000	0.000	0.000	0.980	-0.055	0.201	-0.011	-0.005	0.993	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.701	0.000	0.000	0.000	0.978	-0.054	0.203	-0.008	-0.005	1.001	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.706	0.000	0.000	0.000	0.979	-0.056	0.207	-0.013	-0.006	1.004	0.000	0.000	0.000	0.000	0.000	96.638	3.756	0.000	
1.712	0.000	0.000	0.000	0.977	-0.057	0.203	-0.010	-0.006	1.003	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.717	0.000	0.000	0.000	0.977	-0.055	0.204	-0.011	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.721	0.000	0.000	0.000	0.978	-0.053	0.205	-0.011	-0.006	1.001	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.727	0.000	0.000	0.000	0.975	-0.052	0.203	-0.010	-0.002	0.998	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.731	0.000	0.000	0.000	0.976	-0.055	0.200	-0.014	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.737	0.000	0.000	0.000	0.977	-0.058	0.205	-0.012	-0.006	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.741	0.000	0.000	0.000	0.978	-0.054	0.205	-0.007	-0.004	1.003	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.747	0.000	0.000	0.000	0.976	-0.057	0.203	-0.007	-0.009	0.995	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.751	0.000	0.000	0.000	0.975	-0.058	0.204	-0.008	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.757	0.000	0.000	0.000	0.973	-0.055	0.203	-0.012	-0.002	0.992	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.761	0.000	0.000	0.000	0.979	-0.058	0.197	-0.011	-0.006	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.767	0.000	0.000	0.000	0.976	-0.056	0.203	-0.012	-0.007	0.998	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.771	0.000	0.000	0.000	0.979	-0.055	0.201	-0.014	-0.003	1.000	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.776	0.000	0.000	0.000	0.980	-0.053	0.201	-0.011	-0.005	1.007	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
1.782	0.000	0.000	0.000	0.980	-0.054	0.200	-0.007	-0.007	0.996	0.000	0.000	0.000	0.000	0.000	96.821	3.939	0.000	
